row_id,agent_code,agent_age,agent_join_month,first_policy_sold_month,year_month,unique_proposals_last_7_days,unique_proposals_last_15_days,unique_proposals_last_21_days,unique_proposal,unique_quotations_last_7_days,unique_quotations_last_15_days,unique_quotations_last_21_days,unique_quotations,unique_customers_last_7_days,unique_customers_last_15_days,unique_customers_last_21_days,unique_customers,new_policy_count,ANBP_value,net_income,number_of_policy_holders,number_of_cash_payment_policies
1211,e0a2ad11,30,7/1/2021,11/1/2023,2/1/2023,2,4,6,15,4,0,1,10,4,3,3,10,19,860377,184282,30,152
1212,04cd94ce,59,1/1/2020,9/1/2023,2/1/2023,2,3,0,7,2,4,2,9,3,5,4,12,14,547540,93267,24,112
1213,ff79f140,51,7/1/2022,2/1/2024,2/1/2023,1,1,6,13,4,5,1,12,6,8,5,19,14,1119258,275379,76,98
1214,e548d139,48,6/1/2020,4/1/2022,2/1/2023,3,6,7,17,3,1,8,13,5,4,11,20,0,0,28513,40,0
1215,df2b837a,31,12/1/2021,2/1/2024,2/1/2023,3,0,5,13,1,0,6,10,1,1,9,11,18,1598328,361986,11,162
1216,ec6df6c6,23,5/1/2021,1/1/2024,2/1/2023,1,0,5,8,4,2,4,11,5,3,6,14,15,134655,27784,56,105
1217,0fd5804f,27,4/1/2019,12/1/2023,2/1/2023,1,3,19,25,4,4,2,18,6,8,3,17,28,2435496,286303,17,112
1218,f312b5da,26,7/1/2021,4/1/2023,2/1/2023,3,4,19,29,4,4,0,24,6,7,4,17,0,0,269612,68,280
1219,ced0898f,31,11/1/2019,1/1/2022,2/1/2023,2,6,11,20,3,2,9,15,4,4,11,19,27,1801170,480437,76,81
1220,6f975ef6,49,12/1/2021,5/1/2022,2/1/2023,2,0,10,15,2,2,4,12,4,2,9,15,16,1433616,165138,0,0
1221,0fc88310,53,12/1/2021,9/1/2022,2/1/2023,1,0,13,15,0,0,8,14,2,3,9,14,18,468216,49831,14,0
1222,de83f6f4,26,7/1/2020,5/1/2023,2/1/2023,1,3,7,15,1,5,8,15,3,7,8,18,21,1404543,363040,72,21
1223,1bdc27c3,29,1/1/2022,2/1/2024,2/1/2023,1,4,17,23,2,5,6,21,4,7,8,19,28,692384,131566,76,140
1224,98da75b8,24,4/1/2019,8/1/2023,2/1/2023,0,2,14,21,0,4,1,18,2,4,6,12,26,1909414,503377,36,156
1225,53f114f3,53,11/1/2021,4/1/2024,2/1/2023,1,0,14,20,2,3,1,13,2,6,4,12,28,2060688,462418,36,140
1226,a0ad55fc,32,9/1/2021,2/1/2022,2/1/2023,0,3,19,23,3,3,1,13,5,5,6,16,0,0,243301,64,96
1227,311a7df5,22,11/1/2022,5/1/2023,2/1/2023,1,1,11,17,1,3,2,16,1,6,6,13,0,0,415890,52,105
1228,6951b407,36,1/1/2021,5/1/2022,2/1/2023,0,5,20,28,1,6,5,17,2,10,5,17,36,2536632,380950,68,36
1229,e62adc1e,52,12/1/2022,1/1/2023,2/1/2023,1,4,5,14,2,1,2,7,2,3,5,10,16,1335152,298784,0,112
1230,c30cd7d8,47,6/1/2020,2/1/2022,2/1/2023,2,3,4,10,3,6,2,12,3,8,4,15,12,800844,214056,0,84
1231,2cc86dc1,53,7/1/2020,2/1/2022,2/1/2023,1,3,4,13,3,5,6,15,4,6,11,21,21,320922,56208,42,168
1232,0177ed5f,46,7/1/2022,8/1/2023,2/1/2023,2,1,16,21,0,0,5,12,0,2,10,12,29,2545968,447079,0,203
1233,455ca878,45,2/1/2021,9/1/2023,2/1/2023,2,3,0,8,3,5,4,13,5,6,7,18,14,460208,50418,0,42
1234,7dc61c41,27,1/1/2022,4/1/2024,2/1/2023,2,0,10,14,4,2,9,16,4,4,13,21,16,16928,2096,42,64
1235,6ffcf8e2,31,6/1/2019,1/1/2022,2/1/2023,0,4,9,16,1,0,3,11,2,4,8,14,22,368104,92658,42,0
1236,6475a0ed,25,10/1/2019,3/1/2023,2/1/2023,0,5,4,10,4,4,0,9,5,6,0,11,18,743814,87796,0,54
1237,dd4a0d2d,25,12/1/2021,12/1/2023,2/1/2023,3,0,8,13,1,4,6,12,1,5,9,15,16,615760,75050,60,80
1238,6e578e1b,59,12/1/2021,10/1/2022,2/1/2023,1,6,19,30,0,4,0,5,2,4,4,10,31,3050772,775290,20,62
1239,580d98ee,22,6/1/2019,3/1/2024,2/1/2023,2,4,8,16,4,2,5,15,4,5,8,17,20,731940,142745,34,40
1240,87bc8e5a,42,3/1/2020,12/1/2022,2/1/2023,1,0,1,7,4,4,3,12,4,8,6,18,15,97335,14180,0,90
1241,2022f5a4,24,5/1/2021,6/1/2022,2/1/2023,1,5,17,24,0,0,0,15,2,4,6,12,30,1234020,131183,48,180
1242,068c4b6c,60,5/1/2022,3/1/2024,2/1/2023,3,0,12,17,0,1,8,13,2,4,14,20,23,597678,89329,0,138
1243,54e55461,55,10/1/2021,7/1/2023,2/1/2023,0,2,7,14,4,1,7,13,5,2,10,17,18,1460556,153244,34,108
1244,0db1f74b,44,2/1/2021,3/1/2024,2/1/2023,0,0,6,7,1,2,5,9,2,5,6,13,13,708019,210962,26,65
1245,7827b6dc,25,10/1/2022,5/1/2023,2/1/2023,2,6,2,12,4,5,9,19,4,8,10,22,15,937425,265118,22,30
1246,f846850b,26,4/1/2020,1/1/2024,2/1/2023,0,3,6,13,0,1,6,9,2,1,12,15,16,1470928,183070,60,96
1247,166ddb3a,51,5/1/2020,7/1/2023,2/1/2023,0,0,3,6,3,3,0,7,5,3,5,13,15,462090,125372,52,45
1248,79ecb6b7,30,3/1/2022,10/1/2023,2/1/2023,0,5,17,26,1,2,7,23,1,6,8,15,0,0,285447,45,29
1249,d86153e3,52,10/1/2019,11/1/2023,2/1/2023,3,1,14,21,3,3,8,15,4,6,13,23,24,1223544,227339,69,48
1250,cd1f2573,26,4/1/2021,8/1/2023,2/1/2023,3,4,1,12,3,5,2,11,4,7,2,13,17,1002660,129783,0,153
1251,a30df4f5,34,7/1/2019,6/1/2022,2/1/2023,0,5,2,8,1,2,8,12,3,4,11,18,10,761230,95946,54,50
1252,3a296b6c,50,5/1/2020,12/1/2023,2/1/2023,3,5,11,23,0,1,9,14,1,4,13,18,31,1081125,309818,54,279
1253,974da954,34,8/1/2021,1/1/2023,2/1/2023,2,4,7,14,3,5,2,13,5,8,8,21,19,535420,123577,0,171
1254,19dda843,58,10/1/2020,3/1/2024,2/1/2023,3,2,12,21,3,4,7,18,3,5,9,17,27,2330964,518611,68,189
1255,ff8edcc9,56,4/1/2022,4/1/2023,2/1/2023,0,1,12,14,0,0,8,9,0,0,13,13,0,0,159323,39,198
1256,5e002d6b,45,12/1/2019,9/1/2022,2/1/2023,2,2,11,18,2,4,8,15,2,4,13,19,20,1044140,148134,76,100
1257,3cfc52f3,44,4/1/2020,1/1/2023,2/1/2023,0,1,19,23,3,4,1,16,3,7,6,16,26,1446146,145571,32,182
1258,8e04acc1,37,4/1/2021,1/1/2024,2/1/2023,1,1,7,13,0,4,0,8,2,8,1,11,18,583452,142385,44,90
1259,87c0771b,30,8/1/2022,3/1/2023,2/1/2023,2,2,0,7,2,5,7,15,3,7,10,20,13,196053,22822,0,117
1260,03216cb4,53,11/1/2022,9/1/2023,2/1/2023,1,0,6,11,4,3,1,10,6,7,3,16,17,173910,18711,32,136
1261,0522b331,47,7/1/2021,12/1/2022,2/1/2023,0,5,9,19,3,2,7,14,5,3,13,21,24,349920,80747,21,120
1262,27565665,20,6/1/2020,12/1/2022,2/1/2023,0,1,18,20,4,2,5,15,5,6,8,19,0,0,54954,38,29
1263,2e3d2e76,45,7/1/2020,2/1/2024,2/1/2023,0,4,11,16,2,3,0,10,4,7,6,17,22,1331000,262519,34,198
1264,04f897f5,38,10/1/2020,4/1/2022,2/1/2023,1,2,20,28,2,0,7,10,2,0,11,13,35,1173655,163753,26,210
1265,c84e7e18,27,7/1/2022,2/1/2023,2/1/2023,2,3,17,25,1,1,1,15,2,5,2,9,29,1687597,362657,27,145
1266,739376d2,42,5/1/2019,12/1/2022,2/1/2023,0,4,7,12,3,3,5,12,5,6,7,18,15,953085,102252,18,0
1267,cdb79d6f,58,5/1/2019,6/1/2022,2/1/2023,1,2,3,10,1,4,7,13,2,5,8,15,14,313936,68212,15,0
1268,dc758a61,20,5/1/2020,2/1/2023,2/1/2023,0,5,11,17,0,0,9,16,2,4,12,18,23,1642614,480770,0,0
1269,35dd02c7,23,9/1/2021,6/1/2023,2/1/2023,2,2,17,26,4,6,4,17,5,9,6,20,31,214086,33280,40,93
1270,7d9166e2,39,3/1/2022,4/1/2022,2/1/2023,2,1,16,23,3,4,7,21,3,4,9,16,25,2178250,526884,16,125
1271,428ca558,48,11/1/2019,11/1/2023,2/1/2023,3,6,5,15,3,4,3,11,5,5,4,14,0,0,436269,28,57
1272,d70de9a7,51,10/1/2020,1/1/2022,2/1/2023,1,5,6,15,2,4,6,13,2,4,7,13,22,154066,25768,26,198
1273,a4eb52e8,58,2/1/2021,1/1/2023,2/1/2023,2,5,14,25,3,2,5,22,4,5,5,14,34,2681138,331603,56,102
1274,145cbf5b,24,4/1/2019,8/1/2023,2/1/2023,2,3,5,13,0,3,1,10,1,4,6,11,17,1221705,164897,0,17
1275,7c23e75e,45,12/1/2019,4/1/2023,2/1/2023,0,3,13,21,0,6,6,17,2,7,11,20,26,110760,12074,40,104
1276,8c867ff9,30,11/1/2021,10/1/2022,2/1/2023,2,4,7,18,0,0,5,15,1,2,11,14,21,113064,18942,14,63
1277,b09baba0,56,5/1/2020,2/1/2024,2/1/2023,2,2,15,24,1,5,0,16,3,7,1,11,33,419793,88413,11,0
1278,3068a03e,21,2/1/2020,3/1/2022,2/1/2023,0,0,15,19,3,5,1,13,5,5,2,12,27,110700,30332,36,189
1279,bbbcdb24,60,9/1/2022,2/1/2023,2/1/2023,0,6,11,20,1,3,2,7,2,4,8,14,26,686894,85906,56,130
1280,7bd02f08,60,12/1/2019,1/1/2022,2/1/2023,2,4,17,28,3,4,8,21,4,6,10,20,30,1946280,410408,80,150
1281,0a419b45,25,6/1/2019,5/1/2022,2/1/2023,3,0,17,25,1,0,1,10,3,3,2,8,34,2269636,318690,0,102
1282,a0cc389a,56,3/1/2022,12/1/2023,2/1/2023,0,0,11,16,1,1,8,12,1,5,11,17,17,926126,181155,51,153
1283,70f300fa,24,4/1/2022,11/1/2023,2/1/2023,1,4,19,27,0,0,9,14,2,1,10,13,36,1907568,269056,13,216
1284,3d80c955,24,7/1/2021,1/1/2023,2/1/2023,1,6,3,14,1,0,3,8,1,1,6,8,15,813615,210675,24,45
1285,944d7abd,31,11/1/2020,3/1/2023,2/1/2023,2,4,7,17,0,6,1,9,0,6,4,10,18,105156,19705,30,0
1286,0e4db07d,38,3/1/2021,4/1/2022,2/1/2023,2,0,18,22,4,4,7,20,6,6,7,19,24,40152,6120,0,24
1287,06acbf85,38,12/1/2020,4/1/2024,2/1/2023,2,5,6,17,0,2,8,12,2,3,9,14,21,147672,21499,28,42
1288,b009bd86,35,5/1/2021,7/1/2023,2/1/2023,0,4,14,21,2,4,2,13,4,4,4,12,22,116006,28834,24,110
1289,0a318094,58,9/1/2019,8/1/2023,2/1/2023,1,2,3,11,1,3,9,14,2,3,9,14,20,1412880,166243,14,120
1290,39efba70,40,1/1/2023,8/1/2023,2/1/2023,2,1,4,10,1,4,5,11,1,5,9,15,11,596398,111122,30,66
1291,47c3bcc3,58,3/1/2022,11/1/2022,2/1/2023,1,2,15,19,1,2,1,5,1,5,4,10,27,356076,94058,0,135
1292,d360368b,36,9/1/2021,5/1/2022,2/1/2023,0,0,6,9,0,0,5,8,0,0,10,10,11,18568,2637,10,0
1293,68198d93,50,7/1/2020,10/1/2022,2/1/2023,0,3,10,15,3,2,4,13,5,3,7,15,23,619114,63199,30,207
1294,ac9f7073,22,4/1/2021,8/1/2022,2/1/2023,3,2,5,11,4,6,3,14,6,9,8,23,12,773088,223818,23,0
1295,bf9913dd,37,11/1/2022,5/1/2023,2/1/2023,0,4,10,17,0,4,3,10,2,5,4,11,25,2077700,531629,11,0
1296,bd98e172,23,5/1/2021,2/1/2023,2/1/2023,0,6,0,10,1,5,5,12,3,9,9,21,12,88068,21158,84,12
1297,3a47f9bd,49,5/1/2020,3/1/2022,2/1/2023,2,5,14,25,2,1,7,19,2,1,13,16,33,1406196,306182,64,99
1298,3417ed0a,44,8/1/2020,1/1/2024,2/1/2023,2,5,16,25,1,1,6,23,1,1,6,8,31,48887,13425,24,0
1299,75703031,53,7/1/2022,7/1/2023,2/1/2023,1,3,16,21,2,5,0,12,3,6,6,15,28,318668,60090,60,224
1300,61b67baf,25,8/1/2022,9/1/2023,2/1/2023,1,4,1,8,3,0,7,11,4,2,8,14,12,65004,18727,56,84
1301,0e4770a7,21,3/1/2020,7/1/2022,2/1/2023,0,2,13,19,1,2,4,9,1,2,8,11,23,83559,16278,0,23
1302,88c79618,27,4/1/2019,5/1/2022,2/1/2023,1,1,18,21,1,6,9,19,3,7,13,23,29,1581631,335737,92,145
1303,20326773,58,10/1/2020,3/1/2022,2/1/2023,3,5,17,26,3,2,6,18,4,3,8,15,33,355872,69534,30,198
1304,647b43a4,48,5/1/2019,1/1/2022,2/1/2023,2,0,14,19,1,6,2,15,1,8,2,11,26,552760,105105,44,0
1305,3273914b,39,3/1/2020,5/1/2022,2/1/2023,1,1,2,9,2,0,4,7,3,3,10,16,10,538010,159162,32,80
1306,d05744f2,47,7/1/2022,10/1/2023,2/1/2023,0,6,0,11,2,5,4,12,4,6,9,19,18,1032336,236273,38,72
1307,3dd0c2a1,33,9/1/2022,11/1/2023,2/1/2023,3,4,20,30,2,1,9,21,4,2,12,18,39,995670,222605,36,156
1308,660cb327,46,11/1/2020,3/1/2023,2/1/2023,1,2,19,27,0,1,1,23,0,4,6,10,30,494340,88357,40,240
1309,64bcc561,52,7/1/2020,4/1/2022,2/1/2023,0,3,16,21,0,6,8,16,0,8,12,20,30,277410,39789,40,150
1310,6ffd67f0,34,1/1/2021,10/1/2023,3/1/2023,0,2,18,25,0,5,5,18,1,8,11,20,29,2033393,479641,80,232
1311,f2c082c3,41,5/1/2021,3/1/2023,3/1/2023,1,2,5,11,2,4,9,16,4,5,10,19,0,0,150674,0,34
1312,cdbf502d,30,11/1/2022,1/1/2023,3/1/2023,2,5,2,11,4,6,5,16,5,7,6,18,19,707560,160141,18,76
1313,379c10a1,30,5/1/2019,6/1/2023,3/1/2023,0,1,4,10,3,1,1,8,5,4,4,13,13,1298089,284652,39,52
1314,868cd194,51,5/1/2021,10/1/2022,3/1/2023,0,0,0,5,0,4,8,13,2,5,14,21,6,558462,113994,21,24
1315,e112b2c8,51,1/1/2022,11/1/2023,3/1/2023,3,3,13,21,1,1,3,17,2,4,7,13,28,1930572,543034,13,112
1316,2e3d2e76,45,7/1/2020,2/1/2024,3/1/2023,0,3,13,20,4,1,8,19,4,4,11,19,24,1156728,259924,76,144
1317,3173b081,48,1/1/2021,11/1/2023,3/1/2023,3,4,20,29,1,5,4,21,3,9,6,18,32,627488,171466,0,96
1318,8f77f8e4,55,5/1/2020,1/1/2022,3/1/2023,2,2,1,8,3,2,8,14,4,4,14,22,16,98400,11190,0,32
1319,bc3a6272,26,6/1/2021,3/1/2022,3/1/2023,3,0,8,14,2,5,1,9,4,8,5,17,18,915138,200234,51,72
1320,400e8f57,43,5/1/2019,8/1/2022,3/1/2023,3,2,6,13,3,2,1,7,3,3,5,11,19,1020756,234214,22,171
1321,97045eb6,59,4/1/2019,3/1/2023,3/1/2023,2,5,14,25,4,5,6,19,5,7,6,18,0,0,77110,18,52
1322,d4e550ef,49,3/1/2022,9/1/2023,3/1/2023,0,1,14,20,2,6,5,17,4,8,11,23,0,0,32904,23,21
1323,77a8b54a,24,10/1/2021,7/1/2023,3/1/2023,0,5,6,16,1,3,7,15,2,6,12,20,23,1708417,310994,40,115
1324,e97ec0e0,35,12/1/2021,1/1/2023,3/1/2023,2,4,9,18,0,6,2,10,1,10,8,19,0,0,533934,19,243
1325,b40d8f4e,31,6/1/2022,9/1/2022,3/1/2023,2,3,20,28,2,2,0,22,3,5,6,14,30,174450,17554,14,150
1326,19e0d9d3,60,3/1/2020,7/1/2023,3/1/2023,1,0,15,21,2,5,5,15,3,5,5,13,28,530936,96924,0,140
1327,11c7cd6c,45,3/1/2020,1/1/2023,3/1/2023,2,6,18,30,2,4,1,16,4,8,4,16,0,0,415896,48,114
1328,d9d6b210,41,2/1/2023,4/1/2024,3/1/2023,3,5,19,29,3,5,2,22,5,8,8,21,35,105140,30826,0,210
1329,1235ad70,29,2/1/2021,12/1/2022,3/1/2023,1,2,20,24,2,2,1,12,2,2,1,5,31,678187,179265,20,31
1330,d181f3b3,52,8/1/2019,10/1/2023,3/1/2023,0,4,16,23,1,2,6,21,1,2,8,11,27,59076,7871,22,216
1331,bbb7ba71,20,8/1/2019,8/1/2022,3/1/2023,3,0,14,22,3,5,9,20,4,8,10,22,26,1154322,178130,66,208
1332,cdb79d6f,58,5/1/2019,6/1/2022,3/1/2023,1,2,1,7,3,0,1,5,4,3,7,14,16,1143792,312817,28,128
1333,0bae2f2d,44,1/1/2023,2/1/2023,3/1/2023,3,3,12,19,1,3,9,17,1,3,14,18,24,809880,206228,0,120
1334,fb5f3b17,55,8/1/2022,1/1/2024,3/1/2023,2,0,14,21,2,2,3,18,3,6,7,16,25,850075,222797,64,175
1335,3e8c2a01,47,7/1/2022,12/1/2023,3/1/2023,0,6,10,21,3,4,8,19,3,4,10,17,24,437640,108166,68,216
1336,2d168116,40,4/1/2020,8/1/2022,3/1/2023,2,3,13,20,1,4,8,16,2,7,11,20,28,263256,73534,20,84
1337,713a8305,49,1/1/2021,6/1/2022,3/1/2023,0,6,20,31,3,1,9,21,5,4,10,19,40,2739480,660368,0,360
1338,5fe00842,40,11/1/2019,1/1/2022,3/1/2023,2,6,11,20,1,5,0,12,2,9,0,11,25,446850,133526,33,0
1339,455ca878,45,2/1/2021,9/1/2023,3/1/2023,3,0,18,25,2,3,4,23,4,6,10,20,29,2473004,410548,20,174
1340,1de378ca,55,1/1/2022,7/1/2022,3/1/2023,1,5,3,10,3,5,3,12,5,7,9,21,16,451168,124996,84,80
1341,a050e91a,42,3/1/2021,5/1/2022,3/1/2023,1,3,13,19,4,1,5,13,4,5,5,14,24,721944,187786,28,192
1342,601d9d26,53,2/1/2022,11/1/2022,3/1/2023,2,0,17,21,3,0,0,19,4,1,4,9,24,1069704,264646,9,96
1343,68c5d5c4,48,4/1/2021,6/1/2023,3/1/2023,2,6,0,13,1,1,5,11,2,3,10,15,16,1134592,177563,30,32
1344,9256cb6d,54,12/1/2020,2/1/2024,3/1/2023,2,3,19,26,0,1,8,22,0,5,13,18,29,2265828,346113,0,87
1345,956005ab,43,4/1/2021,12/1/2022,3/1/2023,0,3,13,20,3,3,6,13,3,5,8,16,22,961554,123737,16,132
1346,3fa56b2f,49,2/1/2020,3/1/2023,3/1/2023,0,0,14,17,1,2,9,16,3,6,10,19,19,1021725,183563,76,114
1347,026b60ee,57,8/1/2019,3/1/2022,3/1/2023,1,0,2,4,4,5,4,14,5,9,7,21,0,0,59440,63,12
1348,5e7c70cd,32,2/1/2020,5/1/2023,3/1/2023,3,4,18,30,2,1,3,24,3,4,9,16,35,3230815,644374,32,35
1349,85857de6,48,11/1/2021,11/1/2022,3/1/2023,0,3,14,20,0,2,1,18,1,2,6,9,29,2164473,507050,9,261
1350,ee14f4a6,46,5/1/2019,1/1/2024,3/1/2023,2,0,15,19,1,4,8,15,1,7,12,20,22,550330,143351,60,132
1351,90ea32ad,49,11/1/2022,5/1/2023,3/1/2023,2,3,0,10,2,3,2,9,2,3,4,9,0,0,53060,36,105
1352,c71f9dae,57,3/1/2022,10/1/2022,3/1/2023,0,0,18,19,4,4,8,18,5,5,8,18,25,2025600,334610,36,0
1353,2022f5a4,24,5/1/2021,6/1/2022,3/1/2023,0,6,1,11,0,1,8,10,2,3,10,15,13,1176136,302478,60,0
1354,7cca0fc1,27,5/1/2021,4/1/2022,3/1/2023,2,6,15,28,0,4,9,14,0,4,10,14,33,508695,147400,0,0
1355,944d7abd,31,11/1/2020,3/1/2023,3/1/2023,1,2,15,19,3,3,1,9,3,7,3,13,21,1676262,391325,52,63
1356,f713bcd4,22,2/1/2022,8/1/2023,3/1/2023,3,6,8,18,0,3,5,11,1,6,6,13,22,1981914,292259,13,176
1357,a0e4b237,29,2/1/2020,3/1/2023,3/1/2023,3,3,10,20,3,6,3,19,5,8,8,21,23,188922,50431,21,92
1358,068c4b6c,60,5/1/2022,3/1/2024,3/1/2023,2,4,3,14,2,0,1,8,3,2,3,8,16,625664,85261,24,144
1359,aff0c4c3,43,11/1/2020,10/1/2023,3/1/2023,3,4,6,18,2,3,0,15,2,3,2,7,0,0,60890,0,96
1360,88c79618,27,4/1/2019,5/1/2022,3/1/2023,0,3,11,19,3,2,1,9,4,3,6,13,27,203769,33973,52,54
1361,3417ed0a,44,8/1/2020,1/1/2024,3/1/2023,0,1,7,12,2,5,7,15,3,5,11,19,19,764674,207741,38,76
1362,f9450be9,31,12/1/2021,3/1/2024,3/1/2023,0,6,2,11,4,3,4,12,5,3,5,13,18,399366,95507,26,72
1363,3dd0c2a1,33,9/1/2022,11/1/2023,3/1/2023,1,2,13,21,3,5,7,18,4,7,11,22,29,496596,125240,66,232
1364,3299ea4c,51,11/1/2022,1/1/2024,3/1/2023,2,0,3,8,3,0,5,9,5,3,6,14,10,105470,31384,42,20
1365,e8401018,28,10/1/2021,10/1/2023,3/1/2023,2,5,4,12,3,5,8,17,5,6,9,20,17,1259870,226591,0,34
1366,7973fc92,35,4/1/2019,7/1/2022,3/1/2023,3,3,12,19,0,0,1,4,0,3,1,4,23,2280979,588462,0,161
1367,7b67b89d,32,4/1/2021,6/1/2023,3/1/2023,2,4,2,13,4,5,0,11,5,6,3,14,17,1359966,310048,56,34
1368,c1843069,29,2/1/2021,10/1/2023,3/1/2023,2,6,14,27,0,5,5,21,0,6,11,17,29,2223082,467356,68,145
1369,cfbc51d8,22,3/1/2021,10/1/2023,3/1/2023,3,2,14,23,4,2,8,22,4,2,8,14,24,385728,107470,28,120
1370,2ea94d44,31,6/1/2022,3/1/2023,3/1/2023,2,0,6,11,2,4,1,8,2,6,1,9,14,843234,111703,9,56
1371,3df612f0,23,5/1/2021,7/1/2023,3/1/2023,3,6,9,22,4,6,9,21,6,6,14,26,0,0,265768,78,145
1372,44e1a8af,30,4/1/2022,8/1/2022,3/1/2023,0,2,16,21,4,5,2,18,6,8,8,22,22,764676,126024,88,132
1373,96471aab,21,2/1/2021,9/1/2022,3/1/2023,2,6,13,23,2,6,1,20,3,10,4,17,0,0,376008,17,104
1374,1bdc27c3,29,1/1/2022,2/1/2024,3/1/2023,3,5,18,28,2,5,3,12,2,5,7,14,0,0,235636,14,186
1375,b0c31563,54,12/1/2019,9/1/2023,3/1/2023,3,6,0,11,0,0,1,9,2,3,1,6,14,420126,115430,18,28
1376,e9a97fdc,36,9/1/2021,5/1/2023,3/1/2023,1,2,4,9,0,1,9,11,2,2,15,19,13,248677,58277,57,117
1377,36aef680,56,8/1/2020,7/1/2022,3/1/2023,1,3,14,21,0,5,4,13,1,8,9,18,23,631074,104831,36,92
1378,64bcc561,52,7/1/2020,4/1/2022,3/1/2023,1,4,14,22,1,2,5,19,3,2,7,12,24,1486704,169008,0,72
1379,54240662,57,12/1/2019,4/1/2023,3/1/2023,0,4,15,23,0,2,8,15,1,4,14,19,25,181800,40828,76,75
1380,2b84dfe0,57,12/1/2019,6/1/2023,3/1/2023,2,4,14,21,2,5,1,17,4,6,3,13,29,2552000,259239,26,87
1381,1d07a8b2,58,7/1/2019,8/1/2022,3/1/2023,1,1,16,19,2,2,1,13,4,4,4,12,21,1386420,165100,36,168
1382,ac9f7073,22,4/1/2021,8/1/2022,3/1/2023,1,1,12,17,0,5,6,12,2,9,8,19,26,272688,32962,57,182
1383,8f18449c,34,11/1/2020,1/1/2024,3/1/2023,3,1,15,20,0,1,4,19,2,3,8,13,22,1328646,133311,26,132
1384,026ffb43,40,5/1/2020,4/1/2023,3/1/2023,1,6,20,32,0,1,3,31,0,5,6,11,33,670065,192877,33,165
1385,470d81d4,35,12/1/2022,2/1/2023,3/1/2023,0,6,0,10,1,0,9,11,3,4,9,16,13,866983,218304,64,104
1386,64dbef0d,52,6/1/2020,3/1/2022,3/1/2023,2,4,15,26,2,4,6,16,3,5,8,16,30,2361960,293419,32,150
1387,d2b2da59,36,12/1/2021,12/1/2023,3/1/2023,3,6,8,18,0,6,6,13,2,8,9,19,27,2137185,629279,57,189
1388,6321a9ef,49,1/1/2021,8/1/2023,3/1/2023,2,1,13,20,4,6,7,18,5,6,11,22,24,1506888,222711,0,120
1389,3d15739c,21,7/1/2021,3/1/2022,3/1/2023,2,4,7,18,2,5,4,17,2,5,4,11,20,938240,124580,44,100
1390,f20adb4a,45,12/1/2019,9/1/2023,3/1/2023,3,3,7,15,1,0,6,14,1,0,11,12,17,549355,149091,24,102
1391,41d75955,59,5/1/2022,1/1/2024,3/1/2023,2,3,2,12,1,5,8,15,2,7,13,22,15,918105,250888,22,135
1392,961e6577,40,1/1/2021,10/1/2023,3/1/2023,0,0,2,7,3,3,4,11,4,4,10,18,15,236820,64958,18,105
1393,0879757d,43,3/1/2022,9/1/2022,3/1/2023,1,0,15,18,4,1,9,16,5,3,9,17,24,1311192,205025,0,0
1394,b1730def,48,11/1/2019,6/1/2022,3/1/2023,1,6,16,27,4,0,6,26,5,0,9,14,0,0,377124,42,297
1395,89cb3dd5,23,5/1/2021,6/1/2023,3/1/2023,1,4,15,23,3,2,6,14,4,5,7,16,28,847280,175784,48,168
1396,74c002f8,38,4/1/2020,5/1/2023,3/1/2023,3,3,10,19,1,1,2,6,2,1,6,9,20,1584420,205994,0,0
1397,92647c39,27,6/1/2021,4/1/2024,3/1/2023,2,4,8,18,0,4,7,15,2,4,12,18,21,773346,109956,54,189
1398,3af761d0,45,12/1/2020,2/1/2023,3/1/2023,2,2,0,9,3,0,5,9,3,4,7,14,17,958545,226922,0,34
1399,b36727bc,42,5/1/2019,7/1/2023,3/1/2023,3,0,2,8,0,4,4,9,2,8,7,17,9,435942,91589,0,63
1400,de83f6f4,26,7/1/2020,5/1/2023,3/1/2023,2,3,9,18,0,4,5,10,0,5,11,16,22,488664,69717,64,176
1401,3e5ac0ee,34,10/1/2021,9/1/2022,3/1/2023,0,3,0,4,2,1,5,9,3,5,7,15,13,778609,92022,45,78
1402,10be4b4c,50,1/1/2022,11/1/2022,3/1/2023,2,5,13,24,3,2,5,19,5,6,9,20,31,2684104,302746,60,155
1403,ccd937b8,34,9/1/2020,12/1/2022,3/1/2023,0,6,2,10,3,0,5,9,3,0,8,11,0,0,126313,22,56
1404,096ab135,60,7/1/2021,7/1/2022,3/1/2023,2,4,16,25,3,6,7,24,5,10,13,28,34,491266,81067,112,34
1405,bc913ebe,39,5/1/2022,4/1/2024,3/1/2023,0,2,6,13,1,3,2,10,1,4,6,11,22,292160,85734,11,0
1406,5e002d6b,45,12/1/2019,9/1/2022,3/1/2023,1,5,8,17,4,6,1,15,4,9,4,17,25,1986550,272734,68,75
1407,328e4201,43,12/1/2021,8/1/2023,3/1/2023,3,5,20,33,3,3,5,24,5,7,9,21,37,3680390,559481,84,111
1408,aac1e99d,38,9/1/2020,4/1/2022,3/1/2023,0,5,15,21,2,1,4,11,4,1,9,14,26,885014,226248,0,0
1409,53a3110b,37,2/1/2023,7/1/2023,3/1/2023,3,0,10,16,4,3,0,8,5,5,4,14,23,1321672,226525,28,138
1410,5c4dd08c,52,6/1/2019,6/1/2022,3/1/2023,2,3,19,26,4,4,6,16,4,8,11,23,30,1094940,211495,46,240
